Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
JAIR MESSIAS BOLSONARO,,1660323857593756,none,,,,123440,N/A,2021-01-17 18:45:23 BRT,2021-01-17,18:45:23,Photo,132,39,25,60,0,0,2,0,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1660323857593756/permalink/2677232365902895,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,132,1.42
#bolsonarotemrazao,,256358901970278,none,,,,83829,N/A,2021-01-17 19:23:59 BRT,2021-01-17,19:23:59,Photo,130,38,29,43,0,12,2,0,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/256358901970278/permalink/792094221730074,Isso é golpe,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,130,1.12
Aliados Com Bolsonaro,,902370383274903,none,,,,82230,N/A,2021-01-17 19:49:54 BRT,2021-01-17,19:49:54,Photo,129,42,23,46,0,2,0,0,16,0,,-,0,0,0,N/A,https://www.facebook.com/groups/902370383274903/permalink/1919329528245645,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,129,2.8
Família Bolsonaro,,2914317655312986,none,,,,N/A,N/A,2021-01-17 18:52:08 BRT,2021-01-17,18:52:08,Photo,120,38,18,46,0,8,7,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2914317655312986/permalink/3616959705048774,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,120,2.11
Jornalista Luís Ernesto Lacombe [Eu apoio],,310284690142071,none,,,,116013,N/A,2021-01-17 22:06:53 BRT,2021-01-17,22:06:53,Photo,115,32,24,32,0,9,10,2,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/310284690142071/permalink/465694377934434,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,115,1.49
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644538,N/A,2021-01-17 18:52:02 BRT,2021-01-17,18:52:02,Photo,114,35,13,50,0,6,10,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1246975936011932,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,114,-2.51
#Fechado Com Bolsonaro,,1218103561865026,none,,,,N/A,N/A,2021-01-17 18:47:45 BRT,2021-01-17,18:47:45,Photo,112,21,8,83,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218103561865026/permalink/1358268187848562,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano. Ninguém acredita em João Doria! Via Gil Diniz",https://www.facebook.com/photo.php?fbid=252523536537518&set=gm.1358268187848562&type=3,,,Photos from Cleyton Bastos's post,,,,,112,5.89
Bárbara - Te Atualizei 🇧🇷,,671689840082797,none,,,,39522,N/A,2021-01-18 17:35:50 BRT,2021-01-18,17:35:50,Photo,97,28,20,32,0,8,5,1,3,0,,-,0,0,0,N/A,https://www.facebook.com/groups/671689840082797/permalink/820884598496653,,https://www.facebook.com/photo.php?fbid=3607186079394922&set=p.3607186079394922&type=3,,,Fabrízio Coene,"Governo maçônico até voluntários tem que ser?rsrsrsrs E com vcs a atriz  da calcinha apertada vacinada,a enfermeira atriz   cara de pau... Por quê Mônica Calazans tomou a primeira vacina se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano!A tempos estamos denunciando!!estamos lidando com uma quadrilha!!Dória sua casa vai cair.",,,,97,1.02
Jair Bolsonaro,,409947490121633,none,,,,N/A,N/A,2021-01-17 19:17:10 BRT,2021-01-17,19:17:10,Photo,95,23,16,37,0,4,5,0,10,0,,-,0,0,0,N/A,https://www.facebook.com/groups/409947490121633/permalink/420117892437926,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,95,3.28
🇧🇷 BOLSONARO APB 2022 🇧🇷,,219648765324900,none,,,,7875,N/A,2021-01-17 19:34:32 BRT,2021-01-17,19:34:32,Photo,91,30,12,37,0,4,7,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/219648765324900/permalink/745739979382440,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,91,-1.63
Gazeta de Santa Rita,,247663585339304,none,,,,11774,N/A,2021-01-17 21:05:38 BRT,2021-01-17,21:05:38,Photo,86,25,28,16,0,0,11,0,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/247663585339304/permalink/3291885307583768,,https://www.facebook.com/photo.php?fbid=4400816449935332&set=p.4400816449935332&type=3,,"20:38 Tweet Clau de Luca outros curtiram Gil Diniz @car teiroreaca Por quê Mônica Calazans tomou a ""primeira vacina"" se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano. Ninguém acredita em Doria! Monica Calazans vcsque lutem @o5esmeuerectuna/rmadejaira sua resposta",Luís Fernando,,,,,86,1.54
VERDADE E JUSTIÇA,,4995256483819650,none,,,,N/A,N/A,2021-01-17 19:17:15 BRT,2021-01-17,19:17:15,Photo,84,22,10,44,1,1,6,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/4995256483819650/permalink/5275328149145814,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,84,1.79
Jornalista Luís Ernesto Lacombe [Eu apoio],,310284690142071,none,,,,116013,N/A,2021-01-17 21:45:57 BRT,2021-01-17,21:45:57,Photo,74,12,20,27,0,4,1,1,9,0,,-,0,0,0,N/A,https://www.facebook.com/groups/310284690142071/permalink/465686591268546,,https://www.facebook.com/photo.php?fbid=10157696913322765&set=p.10157696913322765&type=3,,"A enfermeira Mônica Aparecida Calazans, que trabalha no Hospital Emílio Ribas, também se voluntariou para os testes da vacina CoronaVac. Ela conta que já tomou as duas doses e não teve nenhum tipo de reação. ""Sou monitorada periodicamente. Além disso, há um canal do WhatsApp pelo qual entram em contato semanal comigo"", explica. UT Mônica sente que o voluntariado é uma forma de ajudar a humanidade",Andrea,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,74,-1.39
Família Bolsonaro,,2914317655312986,none,,,,N/A,N/A,2021-01-17 20:21:03 BRT,2021-01-17,20:21:03,Photo,73,15,26,20,0,3,7,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2914317655312986/permalink/3617115295033215,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,73,1.24
EDUARDO BOLSONARO [OFICIAL],,261034991653232,none,,,,43814,N/A,2021-01-17 19:38:22 BRT,2021-01-17,19:38:22,Photo,71,16,35,13,0,0,3,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/261034991653232/permalink/408342196922510,,https://www.facebook.com/photo.php?fbid=3927012430663072&set=p.3927012430663072&type=3,,,Isabela,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!

A legenda é com vocês...Teatro",,,,71,1
VOTO IMPRESSO JÁ,,746973146110892,none,,,,14609,N/A,2021-01-17 18:47:39 BRT,2021-01-17,18:47:39,Photo,68,19,13,23,3,6,1,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/groups/746973146110892/permalink/925410141600524,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,68,1.74
FORÇABRASIL,,561813371057548,none,,,,281529,N/A,2021-01-17 19:16:57 BRT,2021-01-17,19:16:57,Photo,68,18,16,24,0,4,4,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/561813371057548/permalink/1066664553905758,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,68,-1.29
FORÇA E HONRA - 38 Jair Bolsonaro - Aliança Pelo Brasil,,1438250046381929,none,,,,26042,N/A,2021-01-17 19:55:53 BRT,2021-01-17,19:55:53,Photo,66,16,18,28,0,0,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1438250046381929/permalink/1660395340834064,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,66,1.35
Aliança pelo Brasil 38,,565098544264960,none,,,,208042,N/A,2021-01-17 19:38:03 BRT,2021-01-17,19:38:03,Photo,66,13,32,13,0,0,4,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/565098544264960/permalink/987691632005647,,https://www.facebook.com/photo.php?fbid=3927012430663072&set=p.3927012430663072&type=3,,,Isabela,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!

A legenda é com vocês...Teatro",,,,66,1.06
Aliança Pelo Brasil 🔰,,714546562382974,none,,,,138073,N/A,2021-01-17 20:03:57 BRT,2021-01-17,20:03:57,Photo,63,17,12,23,0,1,5,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/groups/714546562382974/permalink/1142151179622508,Doria filho da ....,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,63,-1.08
Grupo do SOLDADO DE AÇO Apoio ao Presidente Jair  Bolsonaro,,355074335229986,none,,,,228559,N/A,2021-01-17 21:20:41 BRT,2021-01-17,21:20:41,Photo,63,24,10,21,0,1,5,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/355074335229986/permalink/1397331724337570,"hahahaha Realmente foi comovente o teatro de hoje, né? 😁. Vamos considerar a terceira dose da vachina!! Mulher de fibra 🤨",https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,63,-2.38
Tarcísio G Freitas (Ministro)Oficial - (RBA),,435756547367153,none,,,,243228,N/A,2021-01-18 06:48:52 BRT,2021-01-18,06:48:52,Photo,60,20,19,14,0,0,0,0,7,0,,-,0,0,0,N/A,https://www.facebook.com/groups/435756547367153/permalink/742620483347423,"Em uma postagem anterior ela afirmou que já tinha se vacinado,inclusive tomado a segunda dose (tudo um circo).",https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,60,-3.95
Capitão Bolsonaro,,797783024378262,none,,,,34026,N/A,2021-01-18 10:17:49 BRT,2021-01-18,10:17:49,Photo,56,10,32,8,1,0,1,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/797783024378262/permalink/1005972660225963,,https://www.facebook.com/MinhaHortocity/photos/a.252743748776191/701973387186556/?type=3,,,Hortolândia Que Ninguém Vê.,"Não somos contra a vacina, somos contra a politização feito em cima da vacina pelo governo tucano do PSDB do governador Dória. 

Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!

#Hortolândia  #HortolânQueNingiémVê",,,,56,1.19
Capitão Bolsonaro,,797783024378262,none,,,,33957,N/A,2021-01-17 19:05:27 BRT,2021-01-17,19:05:27,Photo,55,17,12,20,0,2,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/797783024378262/permalink/1005565113600051,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,55,1.17
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644538,N/A,2021-01-17 19:22:39 BRT,2021-01-17,19:22:39,Photo,55,21,15,12,0,0,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1246995926009933,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,55,-13.55
Robôs do Bolsonaro 🇧🇷,,1927492380891408,none,,,,11855,N/A,2021-01-17 19:53:36 BRT,2021-01-17,19:53:36,Photo,53,18,9,18,0,3,4,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1927492380891408/permalink/2510265919280715,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,53,1.51
GRUPO DO VLOGDOLISBOA,,385695668800896,none,,,,11811,N/A,2021-01-17 19:16:56 BRT,2021-01-17,19:16:56,Photo,52,16,9,22,0,0,3,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/385695668800896/permalink/711921159511677,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,52,1.53
#Globolixo,,1844897409130363,learning,,,,92761,N/A,2021-01-17 19:05:11 BRT,2021-01-17,19:05:11,Photo,52,13,8,21,0,1,7,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1844897409130363/permalink/3023931014560324,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,52,-1.52
GRUPO OLAVO DE CARVALHO,,825954890834995,none,,,,127308,N/A,2021-01-17 19:02:28 BRT,2021-01-17,19:02:28,Photo,52,15,8,23,0,0,1,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/groups/825954890834995/permalink/3747603622003426,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,52,-1.12
NAÇÃO BOLSONARIANA 2022,,1224957990848536,none,,,,189110,N/A,2021-01-17 20:06:12 BRT,2021-01-17,20:06:12,Photo,52,15,4,28,0,0,3,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1224957990848536/permalink/5782043921806564,,https://www.facebook.com/carteiroreaca/photos/a.1046517228879826/1515157995349078/?type=3,,,Gil Diniz,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!",,,,52,-1.85
FORA DITADORIA,,942817016150965,none,,,,8746,N/A,2021-01-17 19:38:46 BRT,2021-01-17,19:38:46,Photo,51,6,23,13,0,0,5,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/942817016150965/permalink/1158010914631573,,https://www.facebook.com/photo.php?fbid=3927012430663072&set=p.3927012430663072&type=3,,,Isabela,"Por quê Mônica Calazans tomou a “primeira vacina” se teoricamente ela já estava imunizada por ter participado dos estudos da vacina experimental no Butantan? Aliás, a própria enfermeira postou em suas redes sociais que estava na Praia no final do ano.

Ninguém acredita em João Doria!

A legenda é com vocês...Teatro",,,,51,2.22
